goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
693016,Lisa Kleypas,2007,"Mine Till Midnight (The Hathaways, #1)",4.08,44104,1776,630,1649,8801,17560,17802
96123,"Carl Bernstein, Bob Woodward",1974,All the President's Men,4.17,30919,1019,448,948,5460,13410,14430
7263429,Andrea Cremer,2011,Wolfsbane (Nightshade #2; Nightshade World #5),4.12,41067,2205,855,2169,7564,12756,19426
20564,"George Eliot, A.S. Byatt",1860,The Mill on the Floss,3.77,36017,1424,1205,3019,10102,13708,10949
7334201,Gary Shteyngart,2010,Super Sad True Love Story,3.44,29946,4362,1893,4351,9933,11361,5794
407813,Robin McKinley,1982,"The Blue Sword (Damar, #1)",4.24,44806,2261,770,1656,7027,13667,23657
13570854,J.R. Ward,2013,"Lover at Last (Black Dagger Brotherhood, #11)",4.3,45447,5707,549,1718,6860,15095,27745
10661081,"Michelle Rowen, Richelle Mead",2011,Vampire Academy: The Ultimate Guide (Vampire Academy),4.45,32818,206,734,978,3288,5688,22233
121732,C.S. Lewis,1955,Surprised by Joy: The Shape of My Early Life,4.14,33698,1156,612,1261,6142,12367,15604
24113,Douglas R. Hofstadter,1979,"Gödel, Escher, Bach: An Eternal Golden Braid",4.3,31616,1383,642,1234,4068,9200,18366
153780,Tamora Pierce,2004,"Trickster's Queen (Daughter of the Lioness, #2)",4.28,45843,795,379,1359,6900,14858,23980
95819,"Robert Frost, Edward Connery Lathem",1969,"The Poetry of Robert Frost (Collected Poems, Complete & Unabridged)",4.23,33525,327,387,925,5294,11433,16293
8953,Rodman Philbrick,1993,"Freak the Mighty (Freak The Mighty, #1)",3.98,34587,3302,820,2063,7351,11982,13277
15790873,Jennifer E. Smith,2013,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)",3.69,40369,4687,1096,3778,12941,14877,10352
53817,Philip Yancey,1997,What's So Amazing About Grace?,4.21,28501,842,544,944,4374,9690,14103
10816297,Vince Flynn,2012,"Kill Shot (Mitch Rapp, #2)",4.3,28845,1583,134,525,4144,12755,15437
74389,Jean M. Auel,1990,"The Plains of Passage (Earth's Children, #4)",3.77,36663,1038,730,3581,12152,13945,11820
17733898,Jeff Kinney,2013,"Hard Luck (Diary of a Wimpy Kid, #8)",4.28,32069,2377,751,1381,5290,9296,20664
9838,"Åsne Seierstad, Ingrid Christopherson",2002,The Bookseller of Kabul,3.76,30531,2664,512,2168,9889,13752,7569
833710,D.J. MacHale,2002,"The Merchant of Death (Pendragon, #1)",3.93,38633,1723,1135,2545,8772,13355,14297
4703581,China Miéville,2009,The City & the City,3.91,29577,4285,688,2024,8155,15584,10877
128759,Kathy Reichs,2001,"Fatal Voyage (Temperance Brennan, #4)",4.04,35970,869,310,1057,8588,15979,13233
4345498,Ilona Andrews,2009,"Magic Strikes (Kate Daniels, #3)",4.44,51165,2573,264,624,4964,18124,31302
15748898,Chelsea M. Cameron,2012,"My Favorite Mistake (My Favorite Mistake, #1)",4.01,30177,2371,1064,2578,10251,19032,18967
124918,Arthur Hailey,1968,Airport,3.92,30040,324,356,1559,7920,11612,9705
7201913,James Patterson,2011,"Angel (Maximum Ride, #7)",4.02,39938,1888,1259,2863,8237,12334,18801
4983,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),4.35,27519,184,174,370,3130,9902,13957
91248,"Beverly Cleary, Alan Tiegreen",1975,"Ramona the Brave (Ramona, #3)",4.09,42479,558,665,1536,9090,14624,18177
216422,Timothy Zahn,1993,The Last Command,4.2,33145,835,165,880,5792,13478,15308
13578175,Brandon Sanderson,2012,The Emperor's Soul,4.33,33634,2989,84,477,4536,15386,18799
2906039,Stephen King,2008,Just After Sunset,3.85,34722,2133,361,1925,10705,15299,10029
201114,Patricia McCormick,2006,Sold,4.19,36389,4792,277,1069,6022,14839,16239
552887,James Patterson,2007,"Double Cross (Alex Cross, #13)",3.99,34189,1366,268,1418,8438,14878,11803
27822,"Alexander Pushkin, James E. Falen",1833,Eugene Onegin,4.08,33240,921,537,2010,7368,11935,16081
13138635,"Amie Kaufman, Meagan Spooner",2013,"These Broken Stars (Starbound, #1)",3.93,44488,7148,1514,2778,9686,17553,16485
2986865,Alison Goodman,2008,"Eon: Dragoneye Reborn (Eon, #1)",3.98,42802,3935,1136,2572,9453,17390,17187
4538,E.L. Konigsburg,1996,The View from Saturday,3.74,36803,1748,1549,3151,9697,12950,10879
7933615,"P.C. Cast, Kristin Cast",2012,"Hidden (House of Night, #10)",3.98,38594,1990,1161,2920,8997,11649,17505
11454587,Rachel Hawkins,2012,"Spell Bound (Hex Hall, #3)",4.09,48116,3799,596,2132,9995,17324,20598
32979,"Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930,"The Secret of the Old Clock (Nancy Drew, #1)",3.98,44256,2169,556,2146,12581,16244,17386
33810,Nelson DeMille,1997,"Plum Island (John Corey, #1)",4.03,30595,1692,319,1210,6917,14875,11188
325421,"Hugh Lofting, Michael Hague",1920,"The Story of Doctor Dolittle (Doctor Dolittle, #1)",3.98,36867,554,534,2013,9528,12311,14433
10911,Jodi Picoult,2003,Second Glance,3.79,33486,2361,663,2519,10432,13360,9726
94803,Arnold Lobel,1971,"Frog and Toad Together (Frog and Toad, #2)",4.21,34172,437,486,1346,6152,9121,17769
6219656,Shirley Jackson,1948,The Lottery,4.09,38448,1615,535,1669,7411,14322,16094
58822,Adriana Trigiani,2000,"Big Stone Gap (Big Stone Gap, #1)",3.86,34200,2539,488,2015,9879,14273,10126
74824,Steve Berry,2007,"The Alexandria Link (Cotton Malone, #2)",3.92,31070,1056,574,1602,7779,13082,9908
7896345,Kelley Armstrong,2011,"The Gathering (Darkness Rising, #1)",4.03,48722,3153,736,2363,10676,17891,19247
9833184,Richelle Mead,2013,"The Fiery Heart (Bloodlines, #4)",4.39,49513,4920,310,1020,5935,16768,29771
6479550,Ilona Andrews,2010,"Magic Bleeds (Kate Daniels, #4)",4.46,50637,2463,255,581,4663,17244,31633
25152052,"Isabel Allende, Nick Caistor, Amanda Hopkinson",2015,The Japanese Lover,3.8,23737,4336,694,2294,9239,14388,8732
47990,Terry Pratchett,1997,"Jingo (Discworld, #21; City Watch, #4)",4.11,35961,937,121,1102,8701,16963,15783
704043,Lara Adrian,2007,"Kiss of Midnight (Midnight Breed,  #1)",3.93,48695,2530,1473,3353,11458,17308,19064
32071,"D.H. Lawrence, Geoff Dyer",1913,Sons and Lovers,3.61,33792,1503,1428,3821,11545,13426,8461
8155,Barbara Taylor Bradford,1979,A Woman of Substance (Emma Harte Saga #1),4.16,31309,614,412,1129,5996,10664,14731
15757434,Nicole  Williams,2012,"Crash (Crash, #1)",4.02,49133,3120,1409,2833,10080,19110,20951
15791154,David Baldacci,2013,"The Hit (Will Robie, #2)",4.05,25123,2513,259,1016,6941,16182,11412
22200,William Gibson,1986,"Count Zero (Sprawl, #2)",4,32238,799,161,1189,8089,15370,10872
24472,Lisa See,2007,Peony in Love,3.59,34044,4089,1469,4139,10908,12729,8154
5231173,Sarah Ockler,2009,Twenty Boy Summer,3.89,35435,2485,956,2760,8749,11413,13039
81922,"Robert T. Kiyosaki, Sharon L. Lechter",1998,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,4.05,24907,718,560,1360,5288,9087,11182
7058405,"Camilla Läckberg, Steven T. Murray",2004,"The Ice Princess (Patrik Hedström, #1)",3.69,29913,3024,1010,3143,11386,15624,8547
22649,Jane Green,2000,Bookends,3.7,32755,847,741,2549,10873,11676,7923
23481669,Donna Mabry,2014,Maude,4.05,28316,2357,537,1307,5140,10543,10896
88071,John Scalzi,2007,The Last Colony (Old Man's War #3),4.03,29154,1724,115,761,7306,17444,10331
826582,"Laura Joffe Numeroff, Felicia Bond",2002,If You Take a Mouse to School,4.26,32340,362,323,1108,5652,8155,17265
18593175,Colleen Hoover,2013,"Finding Cinderella (Hopeless, #2.5)",4.3,42821,5454,518,1621,6491,14830,25918
9298,Marian Keyes,1999,Last Chance Saloon,3.78,32255,755,593,2184,10221,12236,8927
17156015,Georgia Cates,2013,"Beauty from Pain (Beauty, #1)",4.25,46668,3263,653,1603,6727,16731,24486
43339,Mary Higgins Clark,1975,Where Are the Children?,4,34816,908,322,1433,8680,13353,12518
77366,Robin McKinley,1984,"The Hero and the Crown (Damar, #2)",4.21,41796,1887,629,1491,7002,14285,21389
7723,"Franz Kafka, Jason Baker, Donna Freed",1915,The Metamorphosis and Other Stories,4.01,29817,1268,666,2005,7699,14546,14184
218357,Thrity Umrigar,2006,The Space Between Us,3.98,30326,3208,289,1237,6938,14364,9520
3049,"Unknown, Burton Raffel, Neil D. Isaacs",1390,Sir Gawain and the Green Knight ,3.68,36477,1159,726,3617,13667,15046,9586
4921,Jerome K. Jerome,1889,"Three Men in a Boat (Three Men, #1)",3.9,30250,3051,896,2523,8895,13589,12896
214614,Edward Abbey,1968,Desert Solitaire,4.22,27723,1826,469,1021,4255,9676,14237
6419,Janet Evanovich,2007,"Plum Lovin' (Stephanie Plum, #12.5)",3.7,43643,1431,840,4270,14590,13736,12134
56454,Tom Rath,2007,Strengths Finder 2.0,3.92,30199,1611,642,2035,7712,11697,10990
9570,Tom Robbins,1971,Another Roadside Attraction,3.97,25777,857,301,1328,6419,10667,9222
92163,Edward Rutherfurd,1987,Sarum: The Novel of England,4.07,28292,1194,567,1587,6389,12185,13636
43328,Sidney Sheldon,1980,Rage of Angels,3.91,27196,868,317,1648,7667,10942,9293
8718952,Richelle Mead,2010,"Vampire Academy Box Set (Vampire Academy, #1-4)",4.57,33015,110,572,646,2343,5285,24170
9395215,Alyson Noel,2011,"Everlasting (The Immortals, #6)",3.92,38185,1683,1655,3321,8402,10599,16789
17255435,Bella Forrest,2012,"A Shade of Vampire (A Shade of Vampire, #1)",3.83,25526,4335,1852,3395,9409,12867,14561
586472,Tom Wolfe,1979,The Right Stuff,4.23,30701,935,330,780,4710,12237,14903
129645,Madeleine Wickham,2000,Cocktails for Three,3.38,30415,1043,1356,4451,12253,8856,5349
32255,Tess Gerritsen,2006,"Vanish (Rizzoli & Isles, #5)",4.13,37045,1251,411,1035,7310,16559,16046
33441,Christopher Moore,2003,"Fluke: Or, I Know Why the Winged Whale Sings",3.73,32675,1935,575,2584,10228,12515,8095
899492,"Edgar Allan Poe, Byron Glaser, Bill D. Fountain",1843,The Tell-Tale Heart,4.22,33704,1077,282,1055,6348,14044,17988
7362158,Jean Kwok,2010,Girl in Translation,3.96,34823,4732,295,1354,8267,17347,10316
17565845,Lauren Oliver,2014,"Panic (Panic, #1)",3.56,39875,5879,1237,4436,14163,15632,7870
13146214,Abbi Glines,2012,"Because of Low (Sea Breeze, #2)",4.14,48344,2196,428,1672,8782,19344,20556
24096,"Leonardo da Vinci, H. Anna Suh",1519,Leonardo's Notebooks,3.97,26626,114,1516,1714,5013,7473,12087
217432,Kristin Hannah,2003,Between Sisters,4,28020,1525,317,1078,7146,12638,10214
17920175,Blake Crouch,2013,"Wayward (Wayward Pines, #2)",4.12,19208,2067,210,738,5608,15169,11818
1375896,"Angie Sage, Mark Zug",2008,"Queste (Septimus Heap, #4)",4.04,40562,925,637,1945,8785,14500,16203
23305614,Sophie Kinsella,2015,Finding Audrey,3.82,38226,6643,863,2596,11241,18080,11171
603422,Mollie Katzen,1977,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",3.95,34502,383,1080,2083,7568,11945,13344
105551,Dr. Seuss,1965,Fox in Socks,4.04,40369,1044,880,2670,9636,11377,19521
2517,"Orhan Pamuk, Erdağ M. Göknar",1998,My Name is Red,3.83,27314,3006,1012,2554,7479,12290,9877
78250,Carlos Castaneda,1968,The Teachings of Don Juan: A Yaqui Way of Knowledge ,3.94,27784,849,741,1884,6764,10389,10798
9509287,David Baldacci,2011,"The Sixth Man (Sean King & Michelle Maxwell, #5)",4.13,29257,1598,237,848,5810,14453,12481
193093,Marcia Brown,1947,Stone Soup,4.23,37313,516,263,1091,6883,11092,18426
213647,Cinda Williams Chima,2006,"The Warrior Heir (The Heir Chronicles, #1)",3.95,40346,2807,744,2310,9379,15418,14056
19004663,Janet Evanovich,2014,"Top Secret Twenty-One (Stephanie Plum, #21)",3.79,31294,4094,489,2568,12273,14307,10604
2223324,John   Williams,2003,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,4.61,29409,31,345,310,1940,5396,21430
16791,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",1993,Death: The High Cost of Living Collected,4.21,34252,454,717,1105,5387,11246,17026
229123,Catherine Marshall,1967,Christy,4.2,37963,1342,471,1306,6581,13288,18697
13623150,Tahereh Mafi,2012,"Destroy Me (Shatter Me, #1.5)",4.27,46793,5147,555,1479,6969,15277,24821
84839,Lisa Gardner,2006,"Gone (Quincy & Rainie, #5)",4.18,32568,748,186,714,5929,13248,14121
40745,Carol S. Dweck,2006,Mindset: The New Psychology of Success,4.04,31174,3668,661,1889,7058,13356,14198
5972040,Jude Watson,2009,Beyond the Grave (The 39 Clues #4),3.92,37475,834,1098,2334,9181,11452,14137
26435,C.S. Lewis,1940,The Problem of Pain,4.12,29179,1207,493,1065,5529,11394,12959
2527900,"Richard H. Thaler, Cass R. Sunstein",2008,"Nudge: Improving Decisions About Health, Wealth, and Happiness",3.8,29552,1478,634,2277,8824,12271,8757
210329,Susan Cooper,1973,"The Dark Is Rising (The Dark is Rising, #2)",4.07,39881,1807,851,2090,8199,14295,17802
23754479,Jonathan Franzen,2015,Purity,3.59,24811,3742,1169,2969,8717,11863,5741
32446,"Richard Paige, Dean Koontz",1985,The Door to December,3.94,30599,608,337,1722,8166,10980,10752
53625,James Patterson,2002,"Four Blind Mice (Alex Cross, #8)",3.98,33668,744,231,1216,9105,15172,11354
3975186,Kristin Hannah,2009,True Colors,3.89,31276,2724,418,1813,8585,13553,9853
9595,Kurt Vonnegut Jr.,1976,"Slapstick, or Lonesome No More!",3.87,27371,1043,307,1623,7741,11690,8116
38315,Nassim Nicholas Taleb,2001,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,4.05,28674,1207,565,1461,5571,11342,11850
14975,Kate Mosse,2005,"Labyrinth (Languedoc, #1)",3.55,36237,2670,1932,4495,11979,13233,8524
7493,Joseph J. Ellis,2000,Founding Brothers: The Revolutionary Generation,3.92,31610,1520,840,1668,6941,13065,10143
76679,Isaac Asimov,1993,Forward the Foundation (Foundation: Prequel #2),4.13,31686,584,174,1011,6747,12881,13607
6919272,Kerstin Gier,2010,"Saphirblau (Edelstein-Trilogie, #2)",4.19,25767,4359,360,1569,8515,20563,22711
16142053,Lawrence Wright,2013,"Going Clear: Scientology, Hollywood, and the Prison of Belief",4.02,26117,3890,570,1134,5375,13495,9929
7619292,"Young Kim, Stephenie Meyer",2010,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)",3.74,37292,1915,3745,3298,7559,8272,15455
56034,John Fowles,1969,The French Lieutenant's Woman,3.85,34897,1237,826,2384,9452,15018,11063
732562,"Samuel Taylor Coleridge, Gustave Doré",1798,The Rime of the Ancient Mariner,3.93,37299,713,706,2618,9315,13212,13818
240130,"Robert Munsch, Michael Martchenko",1980,The Paper Bag Princess,4.32,38040,1562,471,1173,5354,11071,21696
163977,John Steinbeck,1935,Tortilla Flat,3.82,30048,1776,440,2050,9607,13515,8957
23814,H. Rider Haggard,1885,"King Solomon's Mines (Allan Quatermain, #1)",3.8,31191,1413,541,2334,10364,13516,9408
12647642,Tina Reber,2012,"Love Unrehearsed (Love, #2)",4.26,42280,1828,572,1336,5836,13736,21338
25105,"Neil Gaiman, Jill Thompson, Vince Locke, Peter Straub",1994,Brief Lives (The Sandman #7),4.55,36487,936,159,344,2757,11185,26050
3934321,L.J. Smith,2009,"Nightfall (The Vampire Diaries: The Return, #1)",3.57,40213,1651,3057,5863,11610,10507,13260
3467,Jeanne DuPrau,2004,"The People of Sparks (Book of Ember, #2)",3.65,40859,3059,707,3659,14746,15372,8850
5954,"Hermann Hesse, Ursule Molinaro",1930,Narcissus and Goldmund,4.19,25544,1318,319,1134,5204,11464,14658
25106,"Neil Gaiman, Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein",1990,Fables and Reflections (The Sandman #6),4.45,35930,892,116,413,3743,12737,23019
17199504,Samantha Shannon,2013,"The Bone Season (The Bone Season, #1)",3.75,27652,6748,1624,3738,10112,15207,11852
31250,"Charles Dickens, Helen Small, Stephen Wall",1855,Little Dorrit,3.97,33997,1184,918,1978,7645,12815,13167
175004,Anthony Horowitz,2003,"Eagle Strike (Alex Rider, #4)",4.11,37051,1078,273,1342,7748,13891,15590
50833,Jacqueline Susann,1966,Valley of the Dolls,3.7,25210,2632,978,3480,10717,12522,9525
12657,James A. Michener,1965,The Source,4.3,31499,1092,296,906,4489,10412,16996
4954,Dave Eggers,2002,You Shall Know Our Velocity!,3.62,23985,1524,811,2545,7627,8914,5508
3438000,"Radwa Ashour, رضوى عاشور",1994,ثلاثية غرناطة,4.29,27568,5475,463,903,3261,9444,14883
201126,"Michael Rosen, Helen Oxenbury",1989,We're Going on a Bear Hunt,4.27,32869,1091,389,1194,5261,9430,17980
6339989,Richelle Mead,2009,"Vampire Academy Collection (Vampire Academy, #1-3)",4.61,30166,182,285,426,2082,5168,22548
673657,David Eddings,1985,"Guardians of the West (The Malloreon, #1)",4.09,37943,425,269,1525,8183,14516,15529
7076706,Nora Roberts,2010,The Search,4.11,34973,2210,353,1290,7240,14427,15293
13147,"James Patterson, Howard Roughan",2005,"Honeymoon (Honeymoon, #1)",3.81,30756,1861,517,2260,9605,12341,9123
45252,Peter F. Hamilton,2004,Pandora's Star,4.24,28386,1606,383,995,4099,11868,14830
322351,Thomas Rockwell,1973,How to Eat Fried Worms,3.75,37888,853,1070,3108,11838,11890,11303
269322,"Edgar Allan Poe, Philip Pullman",1845,The Raven and other poems,4.3,34428,288,301,786,4906,10922,17676
6335026,Heather Gudenkauf,2008,The Weight of Silence,3.93,33235,3525,352,1625,8172,14991,9985
22522808,Neil Gaiman,2015,Trigger Warning: Short Fictions and Disturbances,3.92,29215,4380,743,1738,7795,15225,10762
106590,David Herbert Donald,1995,Lincoln,4.17,25995,425,485,845,4047,9285,11787
1811543,Ilona Andrews,2008,"Magic Burns (Kate Daniels, #2)",4.33,50899,2651,253,757,6689,20587,27081
3698,"Graham Greene, Robert  Stone",1955,The Quiet American,3.96,30395,2105,278,1386,7443,15431,9540
16062211,Katie Ashley,2012,"The Proposition (The Proposition, #1)",4.05,43605,2368,834,2062,8802,17168,17810
6541,Patricia Cornwell,1996,"Cause of Death (Kay Scarpetta, #7)",3.93,35742,649,289,1604,9915,14963,11366
77430,Patrick O'Brian,1969,Master and Commander,4.1,31215,2471,571,1645,6101,12271,14803
969275,Akira Toriyama,1985,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1)",4.42,27382,300,433,782,3109,5875,17851
89187,Alastair Reynolds,2000,Revelation Space,3.97,30332,1487,546,1680,6722,13424,10608
7134202,"James Patterson, Maxine Paetro",2010,"Private (Private, #1)",3.88,31061,2044,674,1955,8880,13118,10633
8205669,Janet Evanovich,2009,"Wicked Appetite (Lizzy & Diesel, #1)",3.77,38918,4033,1202,3495,11614,14082,12246
6054449,Rachel Renée Russell,2009,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",4.16,31712,2453,1199,1989,5522,8140,18931
14384,Kresley Cole,2006,A Hunger Like No Other (Immortals After Dark #2),4.21,49298,2666,826,1858,8086,17040,25502
10345927,Beth Revis,2012,"A Million Suns (Across the Universe, #2)",4.04,42620,3824,891,2052,8715,16498,17321
28251,Trudi Canavan,2002,"The High Lord (Black Magician Trilogy, #3)",4.15,33784,1208,341,1373,6631,14369,16174
17383934,Amy Tan,2013,The Valley of Amazement,3.6,27628,4313,1327,3404,9266,11605,6930
3465,"Nicholas Sparks, Micah Sparks",2004,Three Weeks With My Brother,4.01,32208,2654,674,1880,6982,11287,13087
24781,Lloyd Alexander,1968,The High King (The Chronicles of Prydain #5),4.26,41448,897,443,837,6482,14622,20486
9462812,Amy Plum,2011,"Die for Me (Revenants, #1)",4,45756,4319,1373,3235,9396,14472,19770
77295,Anne Morrow Lindbergh,1955,Gift from the Sea,4.18,30741,3103,433,1446,5629,10767,15781
2159,John Perkins,2004,Confessions of an Economic Hit Man,3.83,19726,3036,663,1851,6174,10056,7501
426504,"Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner",1944,Ficciones,4.47,28657,1561,265,750,3053,8890,21379
37304,John Sandford,1993,"Winter Prey (Lucas Davenport, #5)",4.24,31336,473,118,472,4965,12978,14245
4625,Ernest Hemingway,1925,The Complete Short Stories,4.28,28129,684,388,770,3779,10307,15060
50033,Ray Bradbury,1957,"Dandelion Wine (Green Town, #1)",4.08,32867,3226,730,1958,7453,13001,16837
43782,Anne Rice,1989,The Mummy (Ramses the Damned #1),3.81,34795,850,812,3206,10236,12090,11973
6570502,"Chip Heath, Dan Heath",2010,Switch: How to Change Things When Change Is Hard,4.02,26820,2072,672,1379,5703,11524,10932
24228353,Sejal Badani,2015,Trail of Broken Wings,3.94,25413,2010,587,1536,5576,11113,8785
243705,John Fowles,1963,The Collector,3.99,32129,2315,497,1721,7744,14808,12353
183660,Gail Carson Levine,2006,Fairest,3.86,50719,3793,724,3372,13868,18728,15635
9594,Kurt Vonnegut Jr.,1997,Timequake,3.71,23562,1240,479,2338,8403,10686,6332
